line_id	stop_id	time_from_start
52_0	3705	2907
52_0	3708	2945
52_0	3709	2986
52_0	3710	3010
52_0	3752	3032
52_0	3754	3060
52_0	3756	3079
52_0	3758	3120
52_0	3536	3161
52_0	3538	3183
52_0	3610	3241
52_0	3410	3258
52_0	3412	3269
52_0	3414	3298
52_0	3612	3339
52_0	3614	3380
52_0	3616	3405
52_0	3618	3437
52_0	3620	3461
52_0	3622	3490
52_0	3624	3521
52_0	3482	3552
52_0	3002	3634
52_0	3250	3720
52_0	3008	3748
461_0	3925	0
461_0	2001	600
52_1	3008	0
52_1	3250	420
52_1	3400	493
52_1	3500	524
52_1	3502	544
52_1	3504	564
52_1	3506	584
52_1	3508	604
52_1	3510	627
52_1	3512	646
52_1	3514	659
52_1	3466	683
52_1	3468	718
52_1	3470	725
52_1	3700	773
52_1	3702	805
52_1	3704	832
52_1	3705	859
52_1	3708	900
52_1	3709	947
52_1	3710	975
52_1	3752	1001
52_1	3754	1030
52_1	3756	1050
52_1	3758	1094
52_1	3760	1140
52_1	3762	1211
52_1	3764	1246
52_1	3766	1296
52_1	3768	1347
52_1	3770	1380
52_1	3772	1434
52_1	3774	1468
52_1	3776	1535
52_1	3778	1565
52_1	3780	1629
52_1	3540	1680
52_1	3542	1697
52_1	3544	1724
52_1	3546	1755
52_1	3548	1787
52_1	3550	1817
52_1	3254	2008
52_1	3256	2078
52_1	3258	2242
52_1	5486	2331
52_1	5488	2377
52_1	5490	2434
52_1	5492	2454
52_1	5494	2472
52_1	5496	2507
52_1	5498	2537
52_1	5500	2580
52_1	5502	2673
52_1	5506	2806
52_1	5508	2893
52_1	5510	3043
52_1	5513	3191
52_1	5514	3319
52_1	5516	3420
751_1	5503	0
751_1	5098	214
751_1	6012	499
751_1	6013	548
751_1	6218	889
751_1	6219	919
751_1	6220	959
751_1	6221	993
751_1	6553	1080
751_1	7343	1260
615_0	4113	0
615_0	5312	226
615_0	5313	262
615_0	5315	361
615_0	5316	423
615_0	5317	476
615_0	5318	505
615_0	5319	551
615_0	5320	597
615_0	5321	652
615_0	5322	693
615_0	5323	757
615_0	5324	820
615_0	5325	906
615_0	5326	931
615_0	5327	970
615_0	5328	1008
615_0	5329	1062
615_0	5330	1103
615_0	5331	1161
615_0	5332	1200
291_0	2010	0
291_0	1957	1080
291_0	1774	1860
291_0	1501	2700
25_1	4419	0
25_1	4418	23
25_1	4417	57
25_1	4416	85
25_1	4415	123
25_1	4414	153
25_1	4413	193
25_1	4412	226
25_1	4411	260
25_1	4410	307
25_1	4409	338
25_1	4408	392
25_1	4407	410
25_1	4406	456
25_1	4405	503
25_1	4404	535
25_1	4403	610
25_1	4402	667
25_1	5486	728
25_1	5488	792
25_1	5490	871
25_1	5492	900
25_1	5494	925
25_1	5496	974
25_1	5498	1016
25_1	5500	1080
25_1	5502	1150
25_1	5506	1250
25_1	5508	1315
25_1	5510	1428
25_1	6708	1538
25_1	6710	1608
25_1	6711	1680
25_1	6782	1766
25_1	6783	1788
25_1	6784	1824
25_1	6785	1870
25_1	6786	1920
25_1	6787	2056
25_1	5940	2302
25_1	5941	2365
25_1	5942	2421
25_1	5943	2460
25_1	5944	2505
25_1	5945	2564
25_1	5946	2631
25_1	4947	2700
25_0	4947	0
25_0	4946	35
25_0	4945	77
25_0	4944	105
25_0	4943	124
25_0	4942	150
25_0	4941	174
25_0	4940	212
25_0	7788	286
25_0	7787	352
25_0	7786	420
25_0	7785	481
25_0	7784	570
25_0	7782	661
25_0	7711	716
25_0	7709	840
25_0	7708	905
25_0	5008	1011
25_0	5010	1107
25_0	5012	1147
25_0	5014	1240
25_0	5016	1320
25_0	5018	1380
25_0	5020	1423
25_0	5022	1471
25_0	5024	1504
25_0	5025	1549
25_0	5026	1623
25_0	5401	1719
25_0	5402	1755
25_0	5404	1895
25_0	5405	1929
25_0	5406	1998
25_0	5407	2033
25_0	5408	2055
25_0	5409	2121
25_0	5410	2154
25_0	5411	2197
25_0	5412	2237
25_0	5413	2273
25_0	5414	2323
25_0	5415	2355
25_0	5416	2392
25_0	5417	2424
25_0	5418	2465
25_0	5534	2514
25_0	4419	2580
3_0	6000	0
3_0	5502	87
3_0	5506	198
3_0	5508	270
3_0	5510	395
3_0	5513	518
3_0	6910	613
3_0	6911	717
3_0	6913	836
3_0	6914	960
3_0	6915	1026
3_0	6917	1123
3_0	6918	1151
3_0	6055	1200
3_0	6019	1308
3_0	6021	1408
3_0	6022	1460
3_0	6023	1524
3_0	6024	1618
3_0	6025	1670
3_0	6026	1704
3_0	6224	1740
3_0	6327	1821
3_0	6328	1907
3_0	6329	1942
3_0	6330	1980
3_0	6331	2015
3_0	6332	2056
3_0	6333	2119
3_0	6334	2140
3_0	6335	2195
3_0	6336	2230
3_0	6337	2298
3_0	7338	2400
3_0	7346	2580
3_0	7345	2607
3_1	7338	0
3_1	7337	52
3_1	7336	109
3_1	7334	161
3_1	7333	188
3_1	7332	236
3_1	7330	302
3_1	7328	349
3_1	7327	397
3_1	7026	480
3_1	7025	539
3_1	7024	638
3_1	7023	738
3_1	7022	817
3_1	7021	862
3_1	7020	958
3_1	7019	1012
3_1	7018	1062
3_1	7017	1140
3_1	7918	1201
3_1	7917	1256
3_1	7915	1348
3_1	7914	1440
3_1	7913	1539
3_1	7912	1660
3_1	7911	1756
3_1	7910	1843
3_1	5515	1965
3_1	5006	2076
3_1	5008	2208
3_1	5010	2341
3_1	5012	2397
3_1	5011	2511
3_1	5016	2640
3_1	5011	2673
3_1	5016	2710
774_1	7163	0
774_1	7162	38
774_1	7161	64
774_1	7160	87
774_1	7158	120
774_1	7157	188
774_1	7156	241
774_1	7155	297
774_1	7153	397
774_1	7152	424
774_1	7151	461
774_1	7150	474
774_1	7149	504
774_1	7148	527
774_1	7147	559
774_1	7146	602
774_1	7145	660
774_1	7144	702
774_1	7143	728
774_1	7142	772
774_1	7141	796
774_1	7140	827
774_1	7101	866
774_1	7138	899
774_1	7137	952
774_1	7136	1011
774_1	7133	1084
774_1	7132	1129
774_1	7131	1163
774_1	7129	1229
774_1	7128	1252
774_1	7126	1327
774_1	7125	1363
774_1	7124	1403
774_1	7123	1440
774_1	7920	1615
774_1	6021	1740
774_1	6022	1793
774_1	6553	2040
774_1	6224	2195
774_1	7343	2580
291_1	1501	0
291_1	1710	1560
291_1	1956	2280
291_1	2010	2700
121_0	9731	0
121_0	9732	17
121_0	9733	44
121_0	9735	92
121_0	8782	111
121_0	8781	161
121_0	8700	195
121_0	8780	235
121_0	8779	260
121_0	8178	324
121_0	8177	352
121_0	8176	417
121_0	8175	462
121_0	8174	484
121_0	8173	513
121_0	8172	547
121_0	8171	589
121_0	8180	609
121_0	8170	645
121_0	8148	719
121_0	8169	759
121_0	8167	853
121_0	8166	887
121_0	8165	960
121_0	8164	1095
121_0	8163	1160
121_0	8161	1291
121_0	9115	1380
121_0	9101	1480
121_0	9102	1527
121_0	9223	1620
121_0	9224	1654
121_0	9225	1699
121_0	9226	1730
121_0	9227	1767
121_0	8207	1810
121_0	9260	1908
121_0	9290	1948
121_0	8289	2040
121_0	9290	2099
121_0	9285	2176
121_0	9292	2218
121_0	9293	2259
121_0	9294	2343
121_0	9296	2421
121_0	9297	2460
121_0	9298	2558
121_0	9299	2623
121_0	9361	2796
121_0	9303	2834
121_0	9305	2868
121_0	9306	2907
121_0	9308	2933
121_0	9309	2965
121_0	9310	3002
121_0	9312	3045
121_0	9313	3067
121_0	9314	3087
121_0	9315	3123
121_0	9316	3151
121_0	9368	3180
121_0	8366	3198
121_0	9321	3220
121_0	9322	3247
121_0	9323	3280
121_0	9324	3300
121_0	9325	3338
121_0	9326	3370
121_0	9327	3415
121_0	9328	3459
121_0	9329	3492
121_0	8363	3526
121_0	9332	3600
121_0	9333	3686
121_0	9337	3767
121_0	9336	3797
121_0	8335	3840
121_0	8332	4140
121_1	9332	0
121_1	8335	300
121_1	8334	328
121_1	8336	351
121_1	8333	380
121_1	8332	420
121_1	8331	447
121_1	9363	490
121_1	8329	527
121_1	8328	563
121_1	8327	604
121_1	8326	651
121_1	8325	683
121_1	8324	721
121_1	8323	756
121_1	8322	779
121_1	8321	803
121_1	9366	840
121_1	9367	868
121_1	8315	909
121_1	8313	963
121_1	8312	988
121_1	8311	1003
121_1	8310	1025
121_1	8309	1076
121_1	8307	1113
121_1	8306	1138
121_1	8305	1165
121_1	8304	1189
121_1	8303	1210
121_1	8360	1278
121_1	8299	1457
121_1	8298	1525
121_1	8297	1620
121_1	8296	1662
121_1	8295	1693
121_1	8294	1723
121_1	8293	1790
121_1	8292	1822
121_1	8285	1856
121_1	8291	1873
121_1	8290	1910
121_1	8289	1980
121_1	8260	2033
121_1	8259	2062
121_1	9207	2129
121_1	8227	2155
121_1	8226	2188
121_1	8225	2212
121_1	8224	2247
121_1	8123	2280
121_1	8102	2405
121_1	8101	2461
121_1	8116	2580
121_1	9130	2640
121_1	9131	2687
121_1	9163	2737
121_1	9164	2773
121_1	9165	2820
121_1	9166	2907
121_1	9168	2961
121_1	9169	3051
121_1	9148	3098
121_1	9170	3179
121_1	9180	3226
121_1	9171	3249
121_1	9172	3300
121_1	9173	3329
121_1	9174	3358
121_1	9175	3401
121_1	9176	3452
121_1	9177	3523
121_1	9178	3554
121_1	9779	3609
121_1	9780	3661
121_1	9700	3698
121_1	9781	3742
121_1	9782	3801
121_1	8735	3828
121_1	8734	3866
121_1	8733	3891
121_1	8732	3916
121_1	8731	3960
121_1	8731	3991
505_1	1535	0
505_1	1537	35
505_1	1604	76
505_1	1606	130
505_1	1608	174
505_1	1610	204
505_1	1612	234
505_1	1614	264
505_1	1616	305
505_1	1618	337
505_1	1620	381
505_1	1560	426
505_1	1562	448
505_1	1564	520
505_1	1566	555
505_1	1568	610
505_1	1570	655
505_1	1572	681
505_1	1574	724
505_1	1576	744
505_1	1578	770
505_1	1519	840
505_1	1596	988
505_1	1515	1200
505_1	1102	1943
505_1	1200	1984
505_1	1203	2040
HVL_1	UPPE	0
HVL_1	WALL1	120
HVL_1	TREN1	300
HVL_1	HERE	420
HVL_1	SILV	540
HVL_1	MANO	720
HVL_1	POMA	840
HVL_1	TAIT1	960
HVL_1	WING	1140
HVL_1	NAEN	1260
HVL_1	EPUN	1380
HVL_1	WATE1	1500
HVL_1	WOBU1	1680
HVL_1	AVA	1860
HVL_1	PETO1	1980
HVL_1	NGAU	2340
HVL_1	WELL	2700
204_0	4500	0
204_0	4502	286
204_0	4504	300
204_0	4506	460
204_0	4508	506
204_0	4510	540
204_0	1822	738
204_0	4520	780
204_0	4522	828
204_0	4524	865
204_0	4526	900
HVL_0	WELL	0
HVL_0	NGAU	360
HVL_0	PETO2	720
HVL_0	AVA	840
HVL_0	WOBU2	1020
HVL_0	WATE2	1200
HVL_0	EPUN	1320
HVL_0	NAEN	1440
HVL_0	WING	1560
HVL_0	TAIT2	1740
HVL_0	POMA	1860
HVL_0	MANO	1980
HVL_0	SILV	2160
HVL_0	HERE	2280
HVL_0	TREN2	2400
HVL_0	WALL2	2580
HVL_0	UPPE	2700
955_0	8546	0
955_0	8361	1000
955_0	9361	1284
955_0	9362	1336
955_0	9363	1383
955_0	8329	1442
955_0	8322	1498
955_0	8321	1537
955_0	9366	1586
955_0	9367	1627
955_0	9368	1662
955_0	9369	1701
955_0	9370	1731
955_0	9371	1761
955_0	9372	1814
955_0	9373	1871
955_0	9374	1911
955_0	9375	1956
955_0	9376	2024
955_0	8377	2100
955_1	8377	0
955_1	8376	51
955_1	8375	99
955_1	8374	173
955_1	8373	194
955_1	8372	243
955_1	8371	289
955_1	8370	311
955_1	8369	345
955_1	8366	387
955_1	9321	419
955_1	9322	457
955_1	9329	508
955_1	8363	557
955_1	8362	595
955_1	9360	683
955_1	9461	941
955_1	9462	1238
955_1	9463	1283
955_1	9464	1333
955_1	9465	1384
955_1	9466	1463
955_1	9567	1521
955_1	9568	1597
955_1	9569	1658
955_1	9548	1800
170_0	9130	0
170_0	9131	49
170_0	9132	61
170_0	9135	133
170_0	9136	179
170_0	9140	360
170_0	9142	459
170_0	9143	484
170_0	9144	499
170_0	9145	518
170_0	9146	552
170_0	9147	600
170_0	9748	630
170_0	9901	897
170_0	9902	921
170_0	9903	958
170_0	9904	988
170_0	9905	1020
170_0	9906	1046
170_0	9907	1068
170_0	9908	1094
170_0	9909	1121
170_0	9910	1168
170_0	9911	1200
170_0	9918	1246
170_0	9919	1287
170_0	9920	1332
170_0	8921	1380
170_0	8920	1415
170_0	8919	1445
170_0	8918	1477
170_0	9912	1557
170_0	9913	1619
170_0	9915	1661
170_0	9916	1704
170_0	9917	1748
170_0	8911	1800
170_0	8910	1841
170_0	8909	1910
170_0	8908	1944
170_0	8907	1982
170_0	8905	2040
170_0	8904	2076
170_0	8903	2110
170_0	8902	2146
170_0	8901	2170
170_0	8748	2407
170_0	8147	2460
170_0	8146	2519
170_0	8145	2564
170_0	8143	2611
170_0	8142	2664
170_0	8140	2760
170_0	8136	2989
170_0	8135	3048
170_0	8160	3160
170_0	9130	3240
KPL_0	WELL	0
KPL_0	TAKA2	720
KPL_0	REDW2	840
KPL_0	TAWA2	900
KPL_0	LIND	1020
KPL_0	KENE	1140
KPL_0	PORI2	1260
KPL_0	PARE	1500
KPL_0	MANA2	1620
KPL_0	PLIM2	1740
KPL_0	PUKE	2160
KPL_0	PAEK2	2760
KPL_0	PARA2	3240
KPL_0	WAIK	3600
204_1	4526	0
204_1	4524	50
204_1	4522	106
204_1	4520	180
204_1	1922	221
204_1	4510	420
204_1	4508	457
204_1	4506	511
204_1	1922	600
204_1	1921	682
204_1	4504	720
204_1	4502	733
204_1	4500	1020
204_1	4500	1571
KPL_1	WAIK	0
KPL_1	PARA1	360
KPL_1	PAEK1	840
KPL_1	PUKE	1440
KPL_1	PLIM1	1860
KPL_1	MANA1	1980
KPL_1	PARE	2100
KPL_1	PORI1	2340
KPL_1	KENE	2460
KPL_1	LIND	2580
KPL_1	TAWA1	2700
KPL_1	REDW1	2760
KPL_1	TAKA1	2880
KPL_1	WELL	3600
761_0	6553	0
761_0	6224	90
761_0	6027	172
761_0	6028	213
761_0	6080	524
761_0	6081	577
761_0	6087	690
761_0	6088	770
761_0	6089	855
761_0	7035	908
761_0	6091	1004
761_0	6092	1087
761_0	6093	1122
761_0	6094	1192
761_0	6095	1273
761_0	6096	1310
761_0	6097	1389
761_0	6098	1417
761_0	6099	1458
761_0	7099	1500
13_1	4936	0
13_1	4935	67
13_1	4934	100
13_1	4932	141
13_1	4931	178
13_1	4930	229
13_1	4929	275
13_1	4928	342
13_1	4927	390
13_1	4926	432
13_1	4925	466
13_1	4924	488
13_1	4923	539
13_1	4922	594
13_1	4921	636
13_1	4320	674
13_1	4319	720
13_1	4317	795
13_1	4316	846
13_1	4315	929
13_1	4314	957
13_1	4313	1033
13_1	4312	1074
13_1	4311	1208
13_1	5519	1326
13_1	5520	1380
784_1	5503	0
784_1	5098	212
784_1	6212	476
784_1	6213	515
784_1	6214	565
784_1	6215	602
784_1	6216	700
784_1	6217	750
784_1	6218	837
784_1	6219	867
784_1	6220	907
784_1	6221	941
784_1	6030	1373
784_1	6031	1417
784_1	6032	1469
784_1	6033	1514
784_1	6034	1553
784_1	6090	1680
13_0	5520	0
13_0	5012	13
13_0	5015	68
13_0	5312	204
13_0	5313	234
13_0	5315	317
13_0	5316	368
13_0	5317	412
13_0	5318	436
13_0	5319	480
13_0	5920	529
13_0	5921	561
13_0	5922	615
13_0	5923	676
13_0	5924	732
13_0	5925	760
13_0	5926	808
13_0	5927	856
13_0	5928	904
13_0	5929	982
13_0	5930	1045
13_0	5931	1086
13_0	5932	1123
13_0	5933	1153
13_0	5934	1178
13_0	5935	1218
13_0	5936	1320
784_0	6090	0
784_0	7215	1488
784_0	7214	1547
784_0	7213	1612
784_0	7212	1676
784_0	6509	1858
784_0	5016	2340
281_0	1501	0
281_0	1626	64
281_0	1627	110
281_0	1628	144
281_0	1629	180
281_0	1631	243
281_0	1634	338
281_0	1500	420
281_0	1630	462
281_0	1517	562
281_0	1580	607
281_0	1582	651
281_0	1584	686
281_0	1586	745
281_0	1588	774
281_0	1590	793
281_0	1591	847
281_0	1593	883
281_0	1595	960
281_0	1597	1223
281_0	1592	1308
281_0	1594	1387
281_0	1596	1557
281_0	1501	1620
769_0	6553	0
769_0	7223	103
769_0	7222	128
769_0	7221	200
769_0	7220	246
769_0	7219	275
769_0	7218	301
769_0	6010	600
769_0	7912	779
769_0	7911	830
769_0	7909	890
769_0	7908	954
769_0	7907	1016
769_0	5914	1082
769_0	5915	1215
769_0	5916	1309
769_0	5917	1378
769_0	5918	1440
769_0	5319	1539
769_0	5920	1591
769_0	5921	1625
769_0	5922	1682
769_0	5923	1746
769_0	5924	1805
769_0	5925	1835
769_0	5926	1885
769_0	5927	1935
769_0	5928	1986
769_0	5929	2068
769_0	5930	2135
769_0	5931	2179
769_0	5932	2218
769_0	5933	2249
769_0	5934	2275
769_0	5935	2317
769_0	5936	2413
769_0	5129	2452
769_0	5135	2639
769_0	4136	2700
111_0	8546	0
111_0	9570	106
111_0	9571	139
111_0	8574	300
111_0	9573	364
111_0	9574	409
111_0	9575	457
111_0	8579	600
111_0	8576	642
111_0	9538	714
111_0	9539	753
111_0	9583	824
111_0	9584	887
111_0	9501	926
111_0	9502	957
111_0	8511	1080
111_0	8510	1113
111_0	8509	1145
111_0	8508	1180
111_0	8507	1215
111_0	8506	1249
111_0	8505	1292
111_0	8504	1320
111_0	8503	1385
111_0	8502	1439
111_0	8501	1468
111_0	8584	1503
111_0	8582	1585
111_0	8580	1620
111_0	8574	1791
111_0	8572	1816
111_0	8571	1854
111_0	8570	1882
111_0	9548	1941
36_0	6000	0
36_0	5502	103
36_0	5506	234
36_0	5508	320
36_0	5510	468
36_0	5513	614
36_0	5514	741
36_0	5516	840
36_0	6212	927
36_0	6213	974
36_0	6214	1035
36_0	6215	1080
36_0	6216	1197
36_0	6217	1260
36_0	6218	1368
36_0	6219	1405
36_0	6220	1455
36_0	6221	1497
36_0	6222	1597
36_0	6223	1632
36_0	6224	1680
36_0	6327	1783
36_0	6328	1892
36_0	6329	1937
36_0	6330	1985
36_0	6331	2030
36_0	6332	2082
36_0	6333	2162
36_0	6334	2189
36_0	6335	2259
36_0	6336	2304
36_0	6337	2391
36_0	7338	2520
36_1	7338	0
36_1	7337	67
36_1	7336	140
36_1	7334	207
36_1	7333	242
36_1	7332	304
36_1	7330	388
36_1	7328	448
36_1	7327	509
36_1	7224	600
36_1	7223	680
36_1	7222	720
36_1	7221	836
36_1	7220	910
36_1	7219	957
36_1	7218	999
36_1	7217	1140
36_1	7216	1187
36_1	7215	1289
36_1	7214	1333
36_1	7213	1382
36_1	7212	1429
36_1	5000	1500
36_1	5002	1595
36_1	5515	1738
36_1	5006	1867
36_1	5008	2021
36_1	5010	2176
36_1	5012	2241
36_1	5011	2373
36_1	5016	2520
CCL_1	KELB	0
CCL_1	SALA	77
CCL_1	TALA	146
CCL_1	CLIF	218
CCL_1	LAMB	300
CCL_0	LAMB	0
CCL_0	CLIF	81
CCL_0	TALA	153
CCL_0	SALA	222
CCL_0	KELB	300
712_1	7247	0
712_1	7246	124
712_1	7245	191
712_1	7244	261
712_1	7242	360
712_1	7241	462
712_1	7240	505
712_1	7239	558
712_1	7238	617
712_1	7237	655
712_1	7236	723
712_1	7235	759
712_1	7234	797
712_1	7083	884
712_1	7080	922
712_1	7028	1209
712_1	7027	1262
712_1	7224	1320
712_1	7223	1388
712_1	7222	1422
712_1	7221	1521
712_1	7220	1585
712_1	7219	1625
712_1	7218	1661
712_1	7217	1779
712_1	7216	1840
712_1	7215	1970
712_1	6008	2100
712_1	6010	2160
160_1	8911	0
160_1	8910	30
160_1	8909	80
160_1	8908	105
160_1	8907	133
160_1	8985	180
160_1	8984	200
160_1	8983	275
160_1	8982	296
160_1	8981	326
160_1	8980	345
160_1	8979	392
160_1	8978	439
160_1	8977	476
160_1	9967	524
160_1	9968	571
160_1	9969	598
160_1	9970	625
160_1	8971	660
160_1	8970	685
160_1	8969	711
160_1	8968	742
160_1	8967	772
160_1	8966	799
160_1	8965	824
160_1	8964	856
160_1	8963	890
160_1	8962	930
160_1	8961	957
160_1	8960	986
160_1	8973	1040
160_1	8959	1093
160_1	9954	1141
160_1	9955	1171
160_1	9956	1200
160_1	9957	1226
160_1	9958	1251
160_1	8952	1289
160_1	8748	1563
160_1	8147	1620
160_1	8146	1679
160_1	8145	1724
160_1	8143	1771
160_1	8142	1824
160_1	8140	1920
160_1	8136	2178
160_1	8135	2244
160_1	8160	2371
160_1	9130	2460
160_0	9130	0
160_0	9131	49
160_0	9132	61
160_0	9135	133
160_0	9136	179
160_0	9140	360
160_0	9142	459
160_0	9143	484
160_0	9144	499
160_0	9145	518
160_0	9146	552
160_0	9147	600
160_0	9748	628
160_0	9951	876
160_0	9953	903
160_0	9954	920
160_0	9955	941
160_0	9956	960
160_0	9957	1003
160_0	9958	1044
160_0	9959	1080
160_0	9973	1122
160_0	9960	1167
160_0	9961	1188
160_0	9962	1215
160_0	9963	1246
160_0	9964	1275
160_0	9965	1300
160_0	9966	1318
160_0	9967	1335
160_0	9968	1371
160_0	9969	1392
160_0	9970	1413
160_0	8971	1440
160_0	8970	1467
160_0	8969	1495
160_0	8968	1528
160_0	8967	1560
160_0	9977	1622
160_0	9978	1648
160_0	9979	1704
160_0	9980	1750
160_0	9981	1770
160_0	9982	1796
160_0	9983	1820
160_0	9984	1893
160_0	9985	1920
160_0	9906	1954
160_0	9907	2002
160_0	9908	2058
160_0	9909	2117
160_0	9910	2216
160_0	9911	2280
712_0	6008	0
712_0	6214	293
712_0	6215	321
712_0	6216	395
712_0	6217	433
712_0	6218	499
712_0	6219	521
712_0	6220	551
712_0	6221	577
712_0	6080	884
712_0	6081	917
712_0	6234	976
712_0	6235	997
712_0	6236	1021
712_0	6237	1071
712_0	6238	1098
712_0	6239	1128
712_0	6240	1171
712_0	6241	1204
712_0	6242	1264
712_0	6243	1300
712_0	6244	1334
712_0	6245	1390
712_0	6246	1440
614_0	4113	0
614_0	5103	240
614_0	4311	426
614_0	5911	457
614_0	5912	488
614_0	5913	533
614_0	5914	647
614_0	5915	757
614_0	5916	835
614_0	5917	893
614_0	5918	944
614_0	5319	1027
614_0	5380	1073
614_0	5381	1159
614_0	5382	1199
614_0	5383	1218
614_0	5384	1257
614_0	5385	1295
614_0	5386	1333
614_0	5388	1387
614_0	5389	1444
614_0	5390	1505
614_0	5391	1552
614_0	5392	1596
614_0	5393	1620
614_0	5394	1643
614_0	5395	1668
614_0	5396	1740
N22_0	5000	0
N22_0	5002	18
N22_0	5515	45
N22_0	5006	69
N22_0	5008	98
N22_0	5010	127
N22_0	5012	139
N22_0	5014	167
N22_0	5016	190
N22_0	5018	224
N22_0	5020	248
N22_0	5022	275
N22_0	5024	294
N22_0	5025	319
N22_0	5026	360
N22_0	5028	417
N22_0	3260	477
N22_0	3263	627
N22_0	9099	1096
N22_0	9002	1131
N22_0	9003	1159
N22_0	9004	1172
N22_0	9005	1202
N22_0	9007	1250
N22_0	9008	1273
N22_0	9009	1312
N22_0	9110	1356
N22_0	9111	1377
N22_0	9112	1397
N22_0	9113	1448
N22_0	9114	1470
N22_0	9115	1500
N22_0	9117	1540
N22_0	9118	1565
N22_0	9121	1601
N22_0	9122	1615
N22_0	9223	1650
N22_0	9224	1671
N22_0	9225	1699
N22_0	9226	1718
N22_0	9227	1741
N22_0	8207	1768
N22_0	9260	1829
N22_0	9290	1854
N22_0	9285	1908
N22_0	9292	1937
N22_0	9293	1966
N22_0	9249	2057
N22_0	9250	2085
N22_0	9251	2127
N22_0	9253	2162
N22_0	9254	2186
N22_0	9255	2214
N22_0	9256	2252
N22_0	9257	2269
N22_0	9361	2373
N22_0	9362	2397
N22_0	9363	2418
N22_0	9364	2448
N22_0	9365	2467
N22_0	9369	2506
N22_0	9370	2520
N22_0	9371	2534
N22_0	9374	2576
N22_0	9375	2596
N22_0	8373	2636
N22_0	8372	2661
N22_0	9461	2978
N22_0	9462	3132
N22_0	9463	3155
N22_0	9464	3181
N22_0	9465	3207
N22_0	9466	3248
N22_0	9567	3278
N22_0	9568	3318
N22_0	9569	3350
N22_0	9570	3388
N22_0	9571	3408
N22_0	9572	3432
N22_0	9573	3461
N22_0	9574	3482
N22_0	9575	3505
N22_0	8579	3600
2_0	7042	0
2_0	7041	35
2_0	7040	70
2_0	7039	90
2_0	7038	131
2_0	7037	161
2_0	7036	185
2_0	7035	207
2_0	7034	247
2_0	7033	276
2_0	7032	294
2_0	7086	318
2_0	6232	348
2_0	7083	420
2_0	7080	441
2_0	7028	601
2_0	7027	631
2_0	7224	660
2_0	7223	695
2_0	7222	713
2_0	7221	764
2_0	7220	797
2_0	7219	817
2_0	7218	835
2_0	7217	900
2_0	7216	939
2_0	7215	1024
2_0	7214	1060
2_0	7213	1100
2_0	7212	1139
2_0	5000	1200
2_0	5002	1262
2_0	5515	1356
2_0	5006	1440
2_0	5008	1541
2_0	5010	1643
2_0	5012	1686
2_0	5015	1800
2_0	5312	1920
2_0	5313	1946
2_0	5315	2019
2_0	5316	2064
2_0	5317	2103
2_0	5318	2124
2_0	5319	2160
2_0	5320	2202
2_0	5321	2253
2_0	5322	2291
2_0	5323	2351
2_0	5324	2409
2_0	5325	2489
2_0	5326	2512
2_0	5327	2548
2_0	5328	2583
2_0	5329	2633
2_0	5330	2671
2_0	5331	2724
2_0	5332	2760
24_1	3081	0
24_1	3825	92
24_1	3810	143
24_1	3814	180
24_1	3816	203
24_1	3818	231
24_1	3820	263
24_1	3822	291
24_1	3824	340
24_1	3826	368
24_1	3828	403
24_1	3830	423
24_1	3832	439
24_1	3834	469
24_1	5469	512
24_1	4459	643
24_1	5419	780
24_1	5420	817
24_1	5421	839
24_1	5422	859
24_1	5423	887
24_1	5424	914
24_1	5425	945
24_1	5426	965
24_1	5427	1005
24_1	5428	1033
24_1	5429	1061
24_1	5430	1089
24_1	5431	1124
24_1	5432	1169
24_1	5433	1224
24_1	3258	1301
24_1	5486	1416
24_1	5488	1475
24_1	5490	1548
24_1	5492	1574
24_1	5494	1597
24_1	5496	1643
24_1	5498	1682
24_1	5500	1740
24_1	5502	1813
24_1	5506	1918
24_1	5508	1986
24_1	5510	2104
24_1	5513	2220
24_1	5514	2321
24_1	5516	2400
24_1	6512	2463
24_1	6514	2531
24_1	6515	2566
24_1	6516	2579
24_1	6517	2602
24_1	6518	2626
24_1	6519	2655
24_1	6540	2742
24_1	6541	2776
24_1	6542	2816
24_1	6544	2861
24_1	6545	2925
24_1	6546	3000
24_1	6547	3034
24_1	6548	3057
24_1	6549	3105
24_1	6550	3137
24_1	6551	3157
24_1	6552	3194
24_1	6553	3241
24_1	6224	3300
24_1	6027	3338
24_1	6028	3357
24_1	6251	3499
24_1	6252	3538
24_1	6253	3567
24_1	6254	3588
24_1	6255	3608
24_1	6256	3626
24_1	6257	3643
24_1	6258	3675
24_1	6259	3702
24_1	6260	3720
24_1	6261	3840
24_1	6263	3980
24_1	6264	4019
24_1	6265	4076
24_1	6266	4132
24_1	6267	4222
24_1	6268	4285
24_1	6269	4348
24_1	6270	4413
24_1	6271	4438
24_1	6272	4545
24_1	6273	4616
24_1	6274	4682
24_1	7083	4800
2_1	4332	0
2_1	4331	36
2_1	4330	76
2_1	4329	93
2_1	4328	147
2_1	4327	184
2_1	4326	205
2_1	4325	217
2_1	4324	274
2_1	4323	325
2_1	4322	364
2_1	4321	400
2_1	4320	446
2_1	4319	480
2_1	4317	529
2_1	4316	562
2_1	4315	616
2_1	4314	634
2_1	4313	683
2_1	4312	709
2_1	4311	796
2_1	5502	840
2_1	5506	947
2_1	5508	1017
2_1	5510	1138
