stop_id	stop_code	stop_name	stop_desc	stop_lat	stop_lon	zone_id	location_type	parent_station
0003	0003	Fare Zone Boundary 11/12 - Tauherenikau River Bridge (SH2)	Fare Zone Boundary 11/12	-41.11841239	175.3749811	12/11	0	
1242	1242	Golf Road (near 58)	GolfRd (58)	-40.8876945	174.9866684	9	0	
2776	2776	Omapere Street at Adventure Drive	OmapereSt at Adventure	-41.12187044	174.8819738	5	0	
2768	2768	Discovery Drive at Spinnaker Drive (near 4)	DiscoveryDr at Spinnaker (4)	-41.11155495	174.8888383	6	0	
7912	7912	Taranaki Street at Abel Smith Street	TaranakiSt at AbelSmth	-41.29718895	174.7760654	1	0	
8276	8276	Waddington Drive at Collett Street (near 172)	WaddingtonDr at Collett (172)	-41.20611214	174.9547674	5	0	
4117	4117	Grosvenor Terrace opposite Orchard Street	GrosvenorTce opp Orchard	-41.26722742	174.7797894	2	0	
3929	3929	SDA School - Raiha Street (opposite)	SDASch-RaihaSt (opp)	-41.14831528	174.8324567	5	0	
6088	6088	Ira Street at Otaki Street	IraSt at Otaki	-41.32108693	174.8203238	3	0	
8062	8062	Maungaraki Road at Oakleigh Street (near 57)	MaungarakiRd at Oakleigh (57)	-41.2028886	174.8778671	4	0	
8627	8627	Plateau Road (near 232)	PlateauRd (232)	-41.09708942	175.1458434	8	0	
1812	1812	Fitzherbert Street at Birdwood Street	FitzherbertSt at Birdwood	-41.11776322	175.328068	11	0	
6156	6156	The Esplanade (near 354)	Esplanade (354)	-41.34794813	174.7670457	3	0	
3610	3610	Newlands Shops - Bracken Road	NewlandsShops-BrackenRd	-41.22267889	174.8234369	3	0	
1001	1001	Paraparaumu Station - Stop B	ParaparaumuStn-B	-40.9166498	175.0067516	9	0	
8699	8699	Gillespies Road (Edmund Lomas Grove) (school stop)	GillespiesRd (EdmundLomasGrv) (sch)	-41.09115578	175.1063554	7	0	
5460	5460	Station Road (near 7)	StationRd (7)	-41.24215939	174.7931904	3	0	
6784	6784	Aro Street at Epuni Street	AroSt at Epuni	-41.29535701	174.7663418	1	0	
6011	6011	Wellington College (school grounds)	WgtnColl (sch grds)	-41.303073	174.782552	1/2	0	
8552	8552	Shakespeare Avenue (near 25)	ShakespeareAve (25)	-41.12325552	175.0474796	7	0	
7343	7343	Coutts Street at Rongotai College (school stop)	CouttsSt at RongotaiColl (sch)	-41.32173654	174.8019421	3	0	
4502	4502	Humphries Street at Cotter Street	HumphriesSt at Cotter	-41.08547679	175.4507024	12	0	
7034	7034	Broadway opposite Crawford Green	Broadway opp Crawford	-41.32526068	174.8145042	3	0	
1716	1716	Freemans Road at Te Manuao Road	FreemansRd at TeManuao	-40.75936427	175.1700119	13	0	
8356	8356	Hill Road (near 84)	HillRd (84)	-41.18632961	174.9206748	5	0	
4927	4927	Pembroke Road (near 72)	PembrokeRd (72)	-41.27636646	174.7595015	2	0	
5412	5412	Punjab Street at Cockayne Road	PunjabSt at Cockayne	-41.25209739	174.7854656	3	0	
0004	0004	Fare Zone Boundary 12/13 Waiohine River Bridge (SH2)	Fare Zone Boundary 12/13	-41.05871002	175.4947512	12/13	0	
1899	1899	Upper Plain Road at Nash Place	UpperPlainRd at Nash	-40.94362282	175.6340802	14	0	
3200	3200	Middleton Road (near 25)	MiddletonRd (25)	-41.21913073	174.8085462	3	0	
8021	8021	Waione Street (near 308)	WaioneSt (308)	-41.23217825	174.8933811	4	0	
8862	8862	Muritai Road near Makaro Street	MuritaiRd at Makaro	-41.292134	174.897291	6	0	
6264	6264	Nevay Road (near 170)	NevayRd (170)	-41.29987372	174.8289304	3	0	
9963	9963	Wellington Road at Dover Road (near 83)	WgtnRd at Dover (83)	-41.24951274	174.9449618	5	0	
9363	9363	Stokes Valley Road (near 95)	StokesVlyRd (95)	-41.16625469	174.984692	6	0	
9070	9070	Pekanga Road at Taka Grove	PekangaRd at Taka	-41.20448631	174.8903163	4	0	
1741	1741	Waerenga Road (near 70)	WaerengaRd (70)	-40.75763841	175.1440155	13	0	
1250	1250	Golf Road at George Street (near 29)	GolfRd at George (29)	-40.88972419	174.9838805	9	0	
5012	5012	Lambton Central - Stop A	LambtonCtrl-A	-41.28260336	174.7756698	1	0	
5469	5469	Burma Road at Fraser Avenue	BurmaRd at Fraser	-41.23676735	174.7981739	3	0	
7772	7772	Mitchell Street opposite Virginia Grove	MitchellSt opp Virginia	-41.31278631	174.7574942	2	0	
9850	9850	Muritai School - Oroua Street	MuritaiSch-OrouaSt	-41.29139567	174.8964065	6	0	
9113	9113	Queens Drive opposite Riddiford Gardens	QueensDr opp RiddifordGdns	-41.21143575	174.9004164	4	0	
2954	2954	Titahi Bay School - Kura Street	TitahiBaySch-KuraSt	-41.11137749	174.8385747	5	0	
3206	3206	Middleton Road at Churton Drive	MiddletonRd at Churton	-41.2139538	174.8112663	3	0	
7327	7327	Onepu Road at Cruickshank Street	OnepuRd at Cruickshank	-41.32075882	174.7953439	3	0	
4324	4324	Marsden Village - Karori Road	MarsdenVlg-KaroriRd	-41.28229753	174.7460675	3	0	
5503	5503	Lambton Quay - Old Govt Buildings (school stop)	LambtonQy-OldGovt (sch)	-41.27925266	174.7778061	1	0	
4419	4419	Khandallah Village - Stop A	KhandallahVlg-A	-41.24732664	174.7910641	3	0	
4362	4362	Parklands Drive (near 18)	ParklandsDr (18)	-41.29065352	174.7260888	3	0	
1879	1879	Titoki Street (opposite 51)	TitokiSt (opp 51)	-40.93556525	175.6749731	14	0	
3959	3959	Tawa Intermediate School and College (school stop)	TawaIntSch and Coll (sch)	-41.16408154	174.8308663	4	0	
6335	6335	Sutherland Road at Rua Street	SutherlandRd at Rua	-41.33137272	174.790497	3	0	
2846	2846	Dimock Street opposite Herewini Street	DimockSt opp Herewini	-41.09897243	174.8426343	5	0	
1908	1908	Revans Street at Waite Street	RevansSt at Waite	-41.12199801	175.3315224	11	0	
9157	9157	Ludlam Crescent at Wai-iti Crescent (near 41)	LudlamCres at Wai-iti (41)	-41.22051028	174.9072403	4	0	
5328	5328	Karori Road at St Teresa's School	KaroriRd at StTeresa's	-41.28556869	174.7347914	3	0	
3917	3917	Jamaica Drive at Grenada North Park (school stop)	JamaicaDr at GrenadaNPk (sch)	-41.186237	174.836814	4	0	
2789	2789	Aotea Drive at Kahurangi Heights	AoteaDr at KahurangiHts	-41.12753403	174.8645186	5	0	
2320	2320	Sievers Grove (near 174)	SieversGrv (174)	-41.14891797	174.8622645	5	0	
2516	2516	Kahu Road (near 51)	KahuRd (51)	-41.107474	174.874853	6	0	
7517	7517	Oriental Parade (near 260)	OrientalPde (260)	-41.29112111	174.7956056	1	0	
WOBU2	WOBU2	Woburn Station	WoburnStn	-41.22083263	174.9111931	4	0	WOBU	
3530	3530	Somes Crescent at Sunhaven Drive (near 23)	SomesCres at Sunhaven (23)	-41.2265154	174.8314177	3	0	
3460	3460	Paparangi Shops (opposite)	PaparangiShops (opp)	-41.21384667	174.8180624	3	0	
6526	6526	Grafton Road (near 97)	GraftonRd (97)	-41.29374564	174.8005742	2	0	
9553	9553	McLeod Street opposite Davis Crescent	McLeodSt opp Davis	-41.12083866	175.0516925	7	0	
5349	5349	Montgomery Ave opposite Alanbrooke Pl	MontgomeryAve opp Alanbrooke	-41.27959918	174.7306522	3	0	
1970	1970	Masterton Primary School (opposite)	MastertonPrimarySch (opp)	-40.9614028	175.6442928	14	0	
5934	5934	Mairangi Road at Rutland Way (near 92)	MairangiRd at Rutland (92)	-41.26616183	174.7671064	2	0	
5127	5127	Wadestown School - Wilton Road	WadestownSch-WiltonRd	-41.26249236	174.765575	2	0	
9052	9052	Dowse Drive at Magnolia Grove (near 23)	DowseDr at Magnolia (23)	-41.21538923	174.8790597	4	0	
6067	6067	Karaka Bay Road (near 321)	KarakaBayRd (321)	-41.3082987	174.831555	3	0	
1873	1873	Kitchener Street at Totara Street	KitchenerSt at Totara	-40.93866236	175.6773548	14	0	
CROF	CROF	Crofton Downs Station	CroftonDownsStn	-41.25504083	174.7664988	3	0	
1489	1489	Menin Road opposite Miro Road	MeninRd at Miro	-40.92801732	174.9820556	9	0	
5136	5136	Churchill Drive at Wilton Bush Road	ChurchillDr at WiltonBush	-41.26347053	174.7632011	2/3	0	
5945	5945	Highbury Road opposite Moana Road	HighburyRd opp Moana	-41.29198636	174.7570551	2	0	
2584	2584	Lauderdale Road (near 12)	LauderdaleRd (12)	-41.11076989	174.8707134	5	0	
1244	1244	Golf Road at George Street	GolfRd at George	-40.88953596	174.9843496	9	0	
4934	4934	Mairangi Road at Rutland Way (near 107)	MairangiRd at Rutland (107)	-41.26569016	174.7667921	2	0	
9405	9405	Jocelyn Crescent at Pinehaven Road	JocelynCres at Pinehaven	-41.16348326	175.0136902	6	0	
2528	2528	Postgate Drive at Staithes Drive North	PostgateDr at StaithesDrN	-41.11157795	174.8819314	6	0	
4394	4394	Beauchamp Street at Henderson Street	BeauchampSt at Henderson	-41.28919352	174.739306	3	0	
4456	4456	Mysore Street (near 14)	MysoreSt (14)	-41.25042003	174.7832716	3	0	
2874	2874	Takapuwahia Drive at Kotuku Street	TakapuwahiaDr at Kotuku	-41.12758297	174.830029	5	0	
7301	7301	Strathmore Avenue (near 34)	StrathmoreAve (34)	-41.326425	174.820418	3	0	
6920	6920	Riddiford Street near Donald Mclean Street	RiddifordSt at DonaldMclean	-41.31576512	174.7805122	2	0	
1162	1162	Te Kupe Road at Watson Drive	TeKupeRd at Watson	-40.88029154	174.9928556	9	0	
3822	3822	Kanpur Road (near 59)	KanpurRd (59)	-41.23758621	174.7918721	3	0	
1534	1534	Te Moana Road at Lavinia Grove	TeMoanaRd at Lavinia	-40.86640767	175.0296966	10	0	
6224	6224	Kilbirnie - Stop A	Kilbirnie-A	-41.31717	174.79567	3/2	0	
9958	9958	Meremere Street (near 2)	MeremereSt (2)	-41.25057588	174.9353262	5	0	
9909	9909	Main Road at Stanley Street (near 93)	MainRd at Stanley (93)	-41.26910117	174.9530643	5	0	
1840	1840	High Street at Judds Road	HighSt at Judds	-40.96199819	175.6261374	14	0	
1000	1000	Paraparaumu Station - Stop A	ParaparaumuStn-A	-40.91700385	175.006635	9	0	
1177	1177	Paraparaumu College (School Stop)	ParaparaumuColl (Sch Stp)	-40.889356	175.004571	9	0	
1736	1736	Aotaki Street at Kirk Street	AotakiSt at Kirk	-40.7571792	175.1374834	13	0	
2501	2501	Papakowhai Road at Romesdale Road (hail and ride) (school stop)	PapakowhaiRd at Romesdale (h/r) (sch)	-41.114176	174.86087	5	0	
2532	2532	Leeward Drive at Ensign Lane	LeewardDr at Ensign	-41.11191472	174.8833701	6	0	
4405	4405	Ngaio Gorge Road (near 67)	NgaioGorgeRd (67)	-41.25658348	174.7754447	3	0	
4431	4431	Homebush Road (near 1)	HomebushRd (1)	-41.25080374	174.8048844	3	0	
8281	8281	Rata Street (near 241)	RataSt (241)	-41.20264576	174.9679022	5	0	
6528	6528	Grafton Road (near 171)	GraftonRd (171)	-41.29678808	174.8018522	2	0	
6792	6792	Ohiro Road (near 329)	OhiroRd (329)	-41.31254051	174.7617883	2	0	
2860	2860	Gloaming Hill Road (near 34)	GloamingHillRd (34)	-41.11131892	174.8478625	5	0	
7785	7785	Aro Street opposite Durham Street	AroSt opp Durham	-41.29493422	174.7636015	1	0	
3262	3262	Ngauranga - Hutt Road (opposite motorway)	Ngauranga-HuttRd  (opp motorway)	-41.24752696	174.8127902	3	0	
7788	7788	Raroa Road opposite Harrold Street Walkway	RaroaRd opp HarroldWlkway	-41.291753	174.75967	2	0	
9954	9954	Mohaka Street (near 17)	MohakaSt (17)	-41.24998378	174.9330411	5	0	
8350	8350	Park Road at Chilean Embassy	ParkRd at ChileanEmb	-41.18876833	174.9202692	5	0	
4120	4120	Lennel Road at Sefton Street	LennelRd at Sefton	-41.26409097	174.7787493	2	0	
6914	6914	Massey University - Wallace Street	MasseyUni-WallaceSt	-41.3022585	174.7744113	1/2	0	
9739	9739	Marine Drive (near 139) (school stop)	MarineDr (139) (sch)	-41.254562	174.908692	5	0	
2024	2024	Parumoana Street (near 16)	ParumoanaSt (16)	-41.13152418	174.8404477	5	0	
3829	3829	John Sims Drive (near 45)	JohnSimsDr (45)	-41.23333782	174.7954746	3	0	
8693	8693	Akatarawa Road opposite Black Beech Street	AkatarawaRd opp BlackBeechSt	-41.09528125	175.095427	7	0	
3700	3700	Horokiwi Road at Pinkerton Grove	HorokiwiRd at Pinkerton	-41.22270841	174.8272553	3	0	
3612	3612	Bracken Road at Carluke Street	BrackenRd at Carluke	-41.21799648	174.8205063	3	0	
9997	9997	Queens Wharf	QueensWhrf	-41.28340147	174.7791615	1	0	
7417	7417	Adelaide Road at Hall Street (near 254)	AdelaideRd at Hall (254)	-41.31032657	174.7768999	2	0	
6043	6043	Inglis Street at Burnham Street (near 91)	InglisSt at Burnham (91)	-41.32604247	174.831574	3	0	
9366	9366	Stokes Valley Shops - Bowers Street	StokesVlyShops-BowersSt	-41.17341012	174.9814508	6	0	
2504	2504	Tweed Road at Ness Grove (near 52)	TweedRd at Ness (52)	-41.114724	174.863756	5	0	
9748	9748	Wainuiomata Road at Gracefield Road	WainuiomataRd at Gracefield	-41.23091695	174.9203745	4	0	
8064	8064	Dowse Drive at Oakleigh Street	DowseDr at Oakleigh	-41.2018959	174.8817553	4	0	
1106	1106	Arawhata Road (near 75)	ArawhataRd (75)	-40.90605258	175.0084697	9	0	
7713	7713	Brooklyn Road near Central Park Entrance	Brooklyn Rd near CentralPkEntr	-41.29838519	174.7685734	1	0	
1861	1861	Te Ore Ore Road (near 15)	TeOreOreRd (15)	-40.94554346	175.6719311	14	0	
5488	5488	Hutt Road at Aotea Quay (rail side)	HuttRd at Aotea (rail side)	-41.26408494	174.7849566	1/2	0	
9736	9736	Seaview Road (near 105)	SeaviewRd (105)	-41.2486154	174.9102218	4	0	
3412	3412	Bracken Road at Trebann Street	BrackenRd at Trebann	-41.22089144	174.8225522	3	0	
1421	1421	Matai Road (near 131)	MataiRd (131)	-40.92733366	174.9851277	9	0	
6240	6240	Darlington Road at Camperdown Road	DarlingtonRd at Camperdown	-41.30740322	174.8255573	3	0	
3972	3972	Middleton Road opposite Glenside Road	MiddletonRd oppGlenside	-41.20610959	174.8117655	3	0	
7237	7237	Rotherham Terrace (near 80)	RotherhamTce (80)	-41.31267428	174.8225983	3	0	
7038	7038	Broadway at Cavendish Square	Broadway at Cavendish	-41.32450923	174.8260348	3	0	
2126	2126	Warspite Avenue at Penguin Grove (near 335)	WarspiteAve at Penguin (335)	-41.12465396	174.8809947	5	0	
1070	1070	Ruapehu Street opposite Kaimanawa Street	RuapehuSt opp Kaimanawa	-40.92122182	175.0115416	9	0	
7238	7238	Darlington Road opposite Puriri Street	DarlingtonRd opp Puriri	-41.31184318	174.8238893	3	0	
6337	6337	Queens Drive (opposite 302)	QueensDr (opp 302)	-41.33523484	174.7912003	3	0	
8305	8305	Holborn Drive opposite Harold Grove	HolbornDr opp Harold	-41.16244132	174.9802859	6	0	
2958	2958	Te Pene Avenue at Piko Street (near 125)	TePeneAve at Piko (125)	-41.11660137	174.8386014	5	0	
2844	2844	Thornley Street at Dimock Street	ThornleySt at Dimock	-41.09992223	174.8395649	5	0	
8580	8580	Upper Hutt Station - Stop B	UpperHuttStn-B	-41.12583993	175.0709874	7	0	
1756	1756	Ngaio Street at Manuka Street	NgaioSt at Manuka	-40.73963633	175.1216445	13	0	
3222	3222	Amesbury Drive at Claverton Grove	AmesburyDr at Claverton	-41.20021017	174.8031355	3	0	
4365	4365	Woodhouse Avenue (near 4)	WoodhouseAve (4)	-41.28888499	174.7238926	3	0	
8259	8259	Naenae Road at Horlor Street (near 116)	NaenaeRd at Horlor (116)	-41.20250059	174.9446421	5	0	
9003	9003	Jackson Street at Petone Avenue	JacksonSt at Petone	-41.2238476	174.8740527	4	0	
6527	6527	Grafton Road (near 123)	GraftonRd (123)	-41.29473227	174.8008402	2	0	
6568	6568	Thane Road at Robieson Street (near 17)	ThaneRd at Robieson (17)	-41.29493848	174.7991738	2	0	
8328	8328	The Glen - Horoeka Street at Glen Road (near 5)	TheGlen-HoroekaSt at Glen (5)	-41.17088703	174.9867388	6	0	
1380	1380	Raumati Road at Matai Road (opposite 68)	RaumatiRd at Matai (opp 68)	-40.92115685	174.989333	9	0	
7546	7546	Greta Point (near 310)	GretaPt (310)	-41.30233646	174.804155	2	0	
8093	8093	London Road at George Gee Drive	LondonRd at GeorgeGee	-41.21431405	174.8731841	4	0	
6136	6136	Humber Street at The Parade (school stop)	HumberSt at Parade (sch)	-41.34050473	174.7707884	3	0	
7285	7285	Seatoun Heights Road (near 1)	SeatounHtsRd (1)	-41.32323931	174.8265967	3	0	
2622	2622	Pope Street (near 3) (hail and ride) (school stop)	PopeSt (3) (h/r) (sch)	-41.08730666	174.8741788	6	0	
3604	3604	Newlands Road at Black Rock Road	NewlandsRd at BlackRock	-41.22843021	174.8185858	3	0	
9337	9337	Kingsley Street (near 26)	KingsleySt (26)	-41.15628851	174.987132	6	0	
CLIF	CLIF	Clifton - Cable Car Station	Clifton-CableCarStn	-41.28451384	174.7730767	1	0	
5404	5404	Ngaio Gorge Road (opposite 105)	NgaioGorgeRd (opp 105)	-41.25626531	174.7780594	2/3	0	
9845	9845	Marine Drive opposite Days Bay Wharf	MarineDr opp DaysBayWhrf	-41.28086097	174.9070865	6	0	
3070	3070	Erris Street at Ironside Road	ErrisSt at Ironside	-41.21882257	174.7994715	3	0	
7569	7569	Alexandra Road at Lookout Road	AlexandraRd at Lookout	-41.29575997	174.7984798	2	0	
4134	4134	Otari School - Otari-Wilton's Bush	OtariSch-Otari-WiltonsBush	-41.26820968	174.7568948	2	0	
3908	3908	Willowbank Road (near 10)	WillowbankRd (10)	-41.18837357	174.8283271	4	0	
6727	6727	The Ridgeway (near 111)	Ridgeway (111)	-41.31679402	174.7650407	2	0	
6770	6770	Mitchell Street (near 129)	MitchellSt (129)	-41.30826267	174.7588061	2	0	
9545	9545	Hikurangi Street at Fergusson Intermediate School	HikurangiStatFergussonintermediate	-41.12738549	175.0380782	7	0	
1130	1130	Hadfield Place (near 4)	HadfieldPl (4)	-40.8801194	174.9975976	9	0	
2540	2540	Spinnaker Drive at Leeward Drive (near 17)	SpinnakerDr at Leeward (17)	-41.10596909	174.8889163	6	0	
6098	6098	Ahuriri Street (near 55)	AhuririSt (55)	-41.33655597	174.8160938	3	0	
4345	4345	Victory Avenue at Tobruk Street (near 14)	VictoryAve at Tobruk (14)	-41.28142318	174.7289501	3	0	
7040	7040	Seatoun Village - Dundas Street	SeatounVlg-DundasSt	-41.32269266	174.830777	3	0	
9159	9159	Hutt Valley High School - Woburn Road	HVHS-WoburnRd	-41.21572959	174.9022107	4	0	
1922	1922	Greytown - Main Street (near 73)	Greytown-MainSt (73)	-41.07929591	175.4617807	12	0	
2728	2728	James Cook Drive at Discovery Drive	JamesCookDr at Discovery	-41.1159389	174.901589	6	0	
6732	6732	Halifax Street opposite Breton Grove	HalifaxSt opp Breton	-41.32255664	174.7664789	2	0	
6570	6570	Alexandra Road (near 25)	AlexandraRd (25)	-41.29631882	174.7973009	2	0	
4333	4333	Marsden School - Vera Street (school stop)	MarsdenSch-VeraSt (sch)	-41.285701	174.745962	3	0	
6935	6935	View Road at Hungerford Road (near 97)	ViewRd at Hungerford (97)	-41.33849462	174.7900945	3	0	
3932	3932	Kenepuru Drive at Ambulance Drive	KenepuruDr at Ambulance	-41.14856	174.83817	5	0	
9218	9218	Major Drive at Invercargill Drive	MajorDr at Invercargill	-41.17325206	174.9378162	5	0	
7958	7958	Melrose Road (near 41)	MelroseRd (41)	-41.33666268	174.7791928	3	0	
6286	6286	Seatoun Heights Road at Tio Tio Road	SeatounHtsRd at Tiotio	-41.32317226	174.8270749	3	0	
8070	8070	Pekanga Road at Pokohiwi Road	PekangaSt at Pokohiwi	-41.20503628	174.8897358	4	0	
3962	3962	Main Road Tawa opposite Sunrise Boulevard	MainRdTawa opp Sunrise	-41.18356281	174.8249741	4	0	
2779	2779	Aotea Drive at Nelson Avenue	AoteaDr at Nelson	-41.12789609	174.8644097	5	0	
6764	6764	Apuka Street at Mitchell Street	ApukaSt at Mitchell	-41.30220476	174.7603155	2	0	
6038	6038	Broadway opposite Cavendish Square	Broadway opp Cavendish	-41.32433106	174.8259103	3	0	
1264	1264	Gray Avenue at Callender Terrace (near 36)	GrayAve at Callender (36)	-40.89244143	174.9934577	9	0	
8254	8254	High Street at Petherick Street	HighSt at Petherick	-41.17343606	174.9641665	5	0	
8120	8120	St Oran's College (school stop)	StOransColl (sch)	-41.20406461	174.9158266	4	0	
1895	1895	Oak Street at Colville Street	OakSt at Colville	-40.93929294	175.6383028	14	0	
1134	1134	Te Kupe Road opposite Watson Drive	TeKupeRd opp Watson	-40.88037747	174.9930956	9	0	
8101	8101	Kings Crescent at Pretoria Street (near 84)	KingsCres at Pretoria (84)	-41.20796757	174.9140322	4	0	
6723	6723	Washington Avenue at Connaught Terrace (near 151)	WashingtonAve at Connaught (151)	-41.3097754	174.7658948	2	0	
6924	6924	Wellington Zoo - Stop B	WgtnZoo-B	-41.31913091	174.7841881	2	0	
9902	9902	Wainuiomata Road at Rimu Street	WainuiomataRd at Rimu	-41.25700589	174.9332482	5	0	
8310	8310	Holborn Drive (near 172)	HolbornDr (172)	-41.16946336	174.9752526	6	0	
5121	5121	Wadestown Library - Lennel Road	WadestownLib-LennelRd	-41.26250167	174.7766768	2	0	
3435	3435	Mark Avenue (near 206)	MarkAve (206)	-41.203663	174.826158	3	0	
2785	2785	Frances Brown Avenue at Queen Charlotte Drive	FrancesBrownAve at QueenCharlotte	-41.12685645	174.8562798	5	0	
3970	3970	Middleton Road at Westchester Drive	MiddletonRd at Westchester	-41.20404994	174.8167178	3	0	
2788	2788	Aotea Drive opposite Kaimai Place	AoteaDr opp Kaimai	-41.12876031	174.8610986	5	0	
3054	3054	Truscott Avenue at Elliott Street	TruscottAve at Elliott	-41.22737887	174.7937408	3	0	
1487	1487	Menin Road (near 46)	MeninRd (46)	-40.927819	174.9843072	9	0	
3926	3926	SDA School - Raiha Street	SDASch-RaihaSt	-41.14867352	174.8325858	5	0	
2878	2878	Kotuku Street (near 16)	KotukuSt (16)	-41.13258134	174.8291534	5	0	
1570	1570	Te Moana Road (near 311)	TeMoanaRd (311)	-40.87740124	175.0447479	10	0	
5341	5341	Marshall Street opposite Ranelagh Street	MarshallSt opp Ranelagh	-41.28603478	174.7277583	3	0	
4435	4435	Simla Crescent Station (opposite)	SimlaCresStn (opp)	-41.247089	174.784399	3	0	
9323	9323	Tawhai School - Glen Road	TawhaiSch-GlenRd	-41.17347515	174.9881283	6	0	
1536	1536	Waimea Road (near 68)	WaimeaRd (68)	-40.86638855	175.0256617	10	0	
9551	9551	Shakespeare Avenue (near 54)	ShakespeareAve (54)	-41.12430922	175.0439389	7	0	
1963	1963	Masterton Intermediate School (opposite) (school stop)	MastertonIntSch (opp) (sch)	-40.957437	175.640763	14	0	
